order_id,products
29283,28851 47766
29511,40706 8615 2562 13870 432 17461 36923 4605
29593,28204 47438 39921 37011 24852 36699
29600,47362 23909 30024 41148 48104 31506 25588 7736 24852 25146 25340
29615,34445 12033 7781 9825 47626 18765 27695 44632 41290
29648,48697 26209
29737,45788 16797
29834,25824 47626 26604 24852 8277 44632 19068
29848,28842 24235 4277 19734 38200 25146
29924,18531 49235 27845
29973,13263
29990,23909 38124 26698 42252 4565 31960 28634 3562 16213
29992,27104 38689 14467 47209 8277 16759 13176 28986 27966
30016,3880
30052,8193 34358 8518 47626 46543 11408 31766 34969 13660 4605
30090,20114 14947 8277
30151,15200 8803
30163,39408 17794 12099 31869 14992 45747 24852 19678 16797 45437 33731
30202,14870 14321 32747 26604 32655 21137 45494 25630 40063
30213,12341 10326
30223,39032 21286
30284,21195 14715
30307,3957
30315,13176 26856 31506 4781 26351
30525,13176 26209 48679
30542,20794 24852
30604,27521 28289 28553 30450 21903 26800 46802 47766 29871
30787,39947 7413 11374 24518 31869
30796,11576 40537 27845 39055
30811,30720 26497 27235 5764 45066 20015 42768 7673 43772
30919,24660 39993 24852 43509 5025
30928,47766 1503
30995,47298 11182 17652 43895 13176 34969
30999,35400 23329 45123 39928
31010,23529 49610 27020 32085
31052,6184 39275 19887 38768 13176 44371 43352 21903
31192,34160 47842 41116 4770 48496 22166 13944 3260 4895
31360,43352 17122 5769 16797 46129 4724 12341 13176 8571 31805
31367,8192 3682 28571 27086 43279 46650 21019
31381,41178
31458,26369 46979 8193 14218 11819 17484 21709 12157 22474 48368 30489 42265 7963 47626
31500,29314 46979 14852 13829 28427 13070 29584 37011 24852 5653 19097 32303 41771 29487 10673 33045 25146 11837 16446 28993 40396 27086 4947 7644 22624 47329 131 26985 11883 38508 44142 48171 44533 4756 21372 34047
31639,29987 18599 48297 47626 14947 3376 46979 28842 42265 41787 4605
31650,46496 10369 17795 260 13829 25767 47209 48679 7559 35503 44560 14161 49683 24852 18581 13431 16797 29487 43772 12477
31731,22825 44717 44142 26648 28985 43295
31766,28465 41787 24852 18027 4799
31805,27966
31918,13176 49683 21903 36011 7175
31926,11492 26221 40910 2541 43986 4635
31927,32650 38371
31954,17915 1194 37067 21137 8859 27966
31986,8843 27839
32002,15160 19604 24852 9076
32050,16083 4605
32059,None
32075,40706 43876 17634 44142 2581 4920 41220
32097,38185 21003 24852 11182
32109,14992 29987 27845 5479 45066 42828 21903 27344 39475 47672 22035 9076 28597 5456 44632 29370 41787 47626 24799
32136,21376 17794 4163 29447 44008 33037 21137 35221 14678 30489
32139,37496 24852
32180,5488 34519 877 2846 11983
32193,38689 10978 26604 21077 34126
32270,46755 47209 9421 22286 42030 30776 19678
32360,None
32373,10337 24838 48716 31504 41458 10358 22935 2397 19678 27999
32394,21872 5876 38533 8518
32403,5539 42244 5769 24964 45167 37807 49235 45860 8859 33731
32407,37646 24964 47209 40706 34126 32655 27729 44910 38777 39928 5785 39966
32452,27104 8424 37646 42768 4562 34358 37687 28985 17916
32462,27845 35887 13176 6104 30233 42719
32586,294 1511 47627 41565 5077 43352 1115 16797
32635,22802 30827
32690,5120 41697 40516 1542 48775 24242 9839 24184 16882 27104 16759 23288 13851 22556 25533 36149
32706,38533 37257 43154 30233 31257 22170 39877 29864 9138 22832 14386 44349 27966 48453 46676 4952 10339 30440 49519 31730 36724 34166
32714,None
32728,None
32790,41220 44987 13380
32878,21925 44487 45007 14897 24852 20119 29307
32883,39877 5450 19660 24852 38293 11512 39732
32954,31683 35973
33006,29675 23236 17526 4487 8424 38313 37067 28204 9550 35951 2320 31506 16083 21526 47209 12732 8414 19711
33031,34160 31394 39139 22340 5884 34886 22236 13866 41290 14414 5422 1648 10673 19619 24852 43694 36472 40028 34986
33047,11440
33087,13966 12916 29509 5110 43903
33115,424 30622
33118,29801 41387 33071 21653 1112 46683 47231
33135,10436 2966 25513 46667 13166 3599 18224 4472 30233 24852 16142 47766 37335 14702 20345 23375 1244 12125 27966 41951
33154,None
33171,26209 18434 22115 21846 12962 33106 24852 34134 40660 17915
33323,40469 34766
33352,35140 20392 28204 29484 13176 43192
33475,37923
33505,24561 38890 27845 26298
33529,46688 45603 24489 19057 24852 46047
33545,27104 34466 29987 8809 2295 2770 15950 45007 47792 30994 49683 19156 41463 29629 22142 32959
33563,21372 20709 2390 33129 4562 17634 12914 4302 11461 47792 30353 43154 4947 26221 4086 3800 22559 29116 31717
33611,9760 13249 40866 14147 43845 8390 46817 48808 33548 1069 38241 21011 4988 23296 13701
33632,26184 47626 1555 47766
33639,12576 25230 31343 37141 44632 9913
33707,37376 12513 48645 5386 13323 43631 6448 19348 47766 39993 31865 9851 20156 37374 2469
33832,28289 40706 31717 24838 27521 10129 21938 20307 5876 28601 31635
33895,40706 21603 39094 4945 24852 7893 48246 39448 8859
33938,41787 10804
33946,40680
33951,45123 16900 36011 17743 41844 40310 13176
33969,47141
34042,25890 20995 23236 7877 4232 21709 39055 21872 21910 43255 30776
34061,None
34078,15937 40706 8518 26209 24489 42479 19057 22935 43768 16415
34168,2086 2191 24857 34584 33433 44477
34218,11520 36872 36412
34233,45885 23879 47209 22123 11325 32786 41844 29686 16825 36410 8379 17949
34362,4605
34416,13176 7781
34417,33731 18883 12467 47209 27690 25931 19057 22963 28437 30391 43961 27966 3957
34418,46785 18883 23236 28934 45066 47626 17461 20114 41909 47766 42265 4605 35167
34454,5785 30233 24852 1934 21903
34474,15872 29447
34518,38768 30827 5782 42447
34523,11109 8518 41259 42002 45007 4658 49235 22935 13176 5115
34550,42617 36724 27966 21174 16869
34571,28796 44202 21276
34585,27845 24838 22825 47626 9387 4920 12916 44661 31433 44632 33787 31869
34632,13447 8138 39475 24852 21174 34969 20574
34682,35921 37067 48364
34692,7467 16381
34696,28413 23662
34707,23296 33548 12149 44156 3389 11422 33791
34815,13176
34817,46088 43298 41131 43892
34826,None
34858,14852
34905,21288 16797 17207
35068,37694 877 27086
35125,45946 47156 40706 8518
35202,4920 16797
35214,21616 10 24852 38693
35379,21903 21137 49683 24852 37718 19354
35386,41131
35417,3776 44514 33129 40706 45007 6128 44949 9366 28079
35447,46913 2562 1203 48745 47209 47626 21903 39121 21938 49683 24852 22935 43768 35547 25533 41950 3583
35524,27841 35163
35600,29640 29487 9199 9387 17191
35632,9387 32478
35635,13176 29447 19816 7948 1090 32655 48056 22035 48277 30391 3896 30489 31343
35668,26497 17794 24964 8424 16521 28842 30391 31562 21938 47630 45007 20114 7156 38293 42585 29487 24852 8239 47626 2295
35746,21376 21137 20723 9076 30489
35783,38444 3499 1916 45190 16185
35823,24101 2124 15057 9909 19511 21019
35840,42265 17207
35859,6774
35866,17634 49683 4 6438 29487
35868,21780 33494
35887,13176 19057 26620 11182 8174
35913,44371 39275 25588 21903
36011,31992 42117
36031,18465 48356 46277 19057 35951 7175 47630 45007 37496 42450 12889 13176 19204 33787 20316 37503
36049,None
36152,40545 47937 42768 49683 42265 34969 43295
36274,13176 46667 28204 35951
36320,23029
36340,47626 22395 25890 47766
36350,23205 28427 9932 40208 38739 7606 21879 44632 11993 35898 21435 39708
36450,13798 5479 47209 20876 8467 9365 16759 12699 7948
36498,43904 40706 24964 21137 44910 30639 28465 44116 9366 4920 5240 45599
36535,11520 10017 18829 21903 23634 34969 17789
36564,35968 47209 6532 1385 47626 29675 22035 24852 30391 44632
36679,23848 41433 26706 13829 24852 2983 26344 26317 30382 3376 21137 24850 12211 44116 13870 20119 44632 42265 13338 42719
36727,7969 23909 37158 28204 44142 14161 44980 33909 24852 37940
36740,18918 26312 24749 13841 32951 36126
36750,17313 13575 6184 38928 41400 49235 3798 33783 13176 30591
36763,24838 8518 48775 38312 15984 40724 13176 9881 48220
36791,37067 9092 23848 24125 19370 42507 15981 32655 40516 10385 12756 36724 1402 39275 4508 34525
36797,34080 12140 25227 15180 34094 43632
36825,6459 3957
36860,26209 14947 5989 19398 21295 47734 14781 6046
36863,27521 34050 24964 21137 22888 17872 32177 20114 10749
36878,46049 14947 45541 22289 432 45681 42450 44310 46175
36887,41999
36898,38768 19660 15541
36908,25842 33232 41458 31635 27829 47766
36939,24489 28842 5646 26128 46802 9390 47766 42585 36522 4799
36966,16696 19761 27360 28199
36971,3952 14467 17284 44389 486 10539 25872 13874 5699 31461 26201 19322 13338 31678 13023
36977,None
36983,24838 11143 42536 24489 43789 13646 23576 24082 49235 34262 23288 11896 890
36998,27027 27966 18191
37040,13176 47209 30635
37143,28465 32650 30338 8309 1006
37147,34497 44229 27156 47766 39194 46650 27966
37150,27845 27336 47209 47626 6141 9964 21230 36189 4656 5390 39411 24852 19893 24184 27156 45007 23165 2078
37177,None
37243,4920 21137 2452 17454
37269,47686 8239 4210 24852 5077 29879 22559
37291,4294 47144 47209 45066 13646 21903 28465 21938 49683 24852 14870 4920 45788 26047
37374,None
37402,46088 16185 24852 28993
37423,29057 48163 32100 26312 31981 27022 24852 43541 1463 43352 9124 44954 24799
37424,37080
37546,None
37553,41373 22206
37575,40120
37580,34049 1890 43394 18288 21137 40852 5077 49175 13176 48697 8381
37586,6000 24964 20255
37614,28384 15664 37892 25544 12011 588 29229 9901 3856 12980 36278 19821 13176 8474 16637
37642,6833
37721,2121
37733,15424 14114 40453 18438 46282 6539 15820 14196 18871 49181
37746,26177 46979 30884 27845 8518 47144 45066 24964 42828 21616 44008 24852 34969 8362 4799
37863,44570 25931 32820 36830 44359
37888,5460 25985 37332 34604
37890,28993 31003 6244 2245 23047 34024 45066 47788 45 8174 16797 1197 24852 4920 36431 32650 23102
37892,13712 1752 7835 2732 8615
37954,28849 38984 5450 2763 3020 31343 23288 43122 23025 2452 34197 34134 13176 30489 15579 31640
38016,31040
38122,2426 32828 33206 36606 40183
38134,43154 36086
38139,18465 44098 45767 20840 47209 13740 40174 4600 2611 36085 2295 13176 15290 9595 27573
38202,32691 196 20518
38261,4920 24852 45066 46260 8174
38383,18272 48104 25138 5876 13176 18811
38414,43227 22373
38425,17027 9124 9681 45106 44275 11865 6552 25 34458
38429,32538 7331 15290 47766 23341
38536,39200 6987 18987
38613,15399
38621,22788 33736 41290 1581 20082 13944
38644,25489 21616 31683 41319 26410 3661 48015 42736 7704 4562 16611 41844 48825 24184 9337 24186 10666
38793,45223
38802,None
38807,13733 13772 8174 21137 10644 46906
38818,31307 39275 42199
38949,18787 6052 31238 24561 8104 5449 21288 35762 35221 5782 16797
38977,49191 21709 35221
38983,22381 31683 5077 43183
38995,9825 18594 14947 18918 33000 19248 22963 23029 13176 46650
39011,22849 45763 43076 1158 32230 43122 12341 35547 14814 27845
39065,11543 928 22754 24643 28199 13866 9387 13396 16464 40596 24852 3126 22935 9076 20378 9405 40606 22719
39109,29363 23909 7807
39112,16696 36316 33894
39116,18465 43945 17706 24852 23765 47766 22935 34969 31292 8479
39147,11712 34608 47333 36929 35855 42736 39890 5876 44987 28284 14717
39157,11520 37646 21137 4562 24852 47766 34551 29912 22234
39195,7877 45064 44041 46541 25908 5782 16953 32478
39207,1185 40171 45751
39289,49235
39313,43242 22619 24132
39315,35470
39384,None
39432,43352 48116 24852 49112 46676
39448,42625 24964 47766 9387 45423 40709 31605 23734 13176 8859 33725 27845
39499,36869 9808 21137 40310 11481 18171 37724 8413
39514,12315 16759 5479 33647
39522,10957 47626 37229 9006 37135 8501 42556
39606,8079
39629,13176 24838 5479 44910 11576 43192
39646,46979 27845 4871 47209 37011 24852 32981 8758 33303 20632 25466 27548
39702,27086
39717,16290 44389 40174 39322 28415 40063
39792,45190
39835,19057 39877 30406
39872,7648 7688 49610 40332 23405 20017 6101 9366 32441
39899,43490 19180 25133 13807 9808 21137 26165 22425
39951,5025 40706 35939 27845 48017 48745 39275 35084 39216 21137 41844 42585 13176 1364 44479 18821
39952,23296 32747 39190 22920 45066 11662 24852 47766 28448 7969 13988 10151 28204 44085 39991 47626 48205 28498 38995 13018 30557 6507 26604 7533 43122 46868 44156
40033,13093 35078 49383 47626 45070 9210 14814
40034,21903 27845 2855 5449 38557 2450 22260 38293 37464 11865 10874 5467 7485
40070,None
40127,17795 16521 651 7948 7700 2007 25753 12409
40154,7715 28199 17706 27730 41844 8053 2966 30233 48409 27325
40182,26209 32230 1511 45066 18027 49235 22935 15386 28842
40378,43352
40511,48205 33198 21616 24852 46654 4671
40574,15950 17583 29432 41806 13176 41789
40650,1577 21527
40657,432 49235 22035 25630
40749,17616 35216 34050 24004
40780,24964 15143 45066 6348 28849 31506 24852 22935 30169
40876,19208 35921 7963 94
40885,41176 8193 24852 43209
40888,33120 46984 13646 49235 26452 13176 42265 14874
40966,20345 1689
40967,None
40983,None
41078,24097 43867 3560 26029 47854 29646 23734 47447 33326 35004
41083,24852 34243 39180 21903
41117,25472 44292 21392 21269 43908 46619 165 34214 13870 18610 30135 11452 39877 46049 4428 8022 11354 4193 29287 10343 14335 40469
41143,None
41178,41433 40706 31526 33647 21137 8594 22963 30841 6649 41658 3599 5918
41192,13176 8025 31506 14947 19660
41211,40706 42828 40268 28590 5652 12341 4472 8986 5086
41400,32079 21137 46802 35561 8953
41470,32403 28572 22021 9411 48199
41564,1463 25069 47366 29127
41582,45504 28289 25890 23236 7781 4945 34126 21903 21137 24852 33845 21174 48697 3631
41642,43967
41663,26324 35507 24852
41783,3968 18625 28515 38390 11174 34024 21162 6779 43183 24392 23891 23360 21333 3318 12697 5679 47866 20463 9076 12218 20842
41789,47795
41790,8193 30021 29487 17616 14450 25368 16826
41823,15008 23029 35503
41825,196
41832,46979 37950
41913,35951
41924,1360 30146 35594 45007 21616 44632 30391 13176 48057 40604 21405 41950
42002,25466 8475 8228 27710 30638
42035,26497 47626 33731 41610 45066 43662 49683 34584 24253 45535
42050,47626 19659 7503 33098 10621 45535
42061,37089 42502 26497 45064 47209 34862 31564 40174 39408 34160 24852 15902 7736 29553 28634 28571 39132 45566 43263
42093,17122 31981 1094 33791
42166,18727 2344 25533 25194 39276 21917 16848 34418 1240 27900 48957
42206,13176 42719 36695 22035 37687
42262,42736 5130 38739 28156 25330
42316,42252 21133 12817 24852 3990 33178 4635 7837 4648 1581 5038 23734 16953 1852 8260 22454 32211 7255 35289 40670 37215 23909 42093 1006 42356 12564 8954 34431
42365,35051
42372,10753 2086 22825 33293 30639 40146 25466 27548
42394,47209 49131 18765 21903 47280 5876 13176
42457,16797
42459,None
42477,6184 21137
42483,27521 34 38662 48679 47209 5134 35951 32465 49075 24852 49481 28985 10749
42540,27845 8490 35503 25466 35951 21533 43295
42545,4576 18465 28934 44359 6631 5902 46969 42768 13176 5876 5785 47672 42617 5818 9339 6141 9438
42581,44632 5564 4462 43295
42610,16902 7916 340 41909 13176 15613
42612,11777 33852 33198 2559
42677,32864 10315 21295
42701,13176 23737 17706 5077 16185
42748,39475 36550 32467
42770,19078 32423 42315 33488 25745 38516 19958 5818 6204 29886 29471
42785,43889 22474 25133 13176 19448 10199 46584 38141
42810,10753 14947 41836 27086 28465 33827 44632 31231
42829,27104 14112 8386 7963 43789 16616 35951 40706 30639 12315 13045 21174 13176 21903 27966
42972,39041 1603 18472 8424 47966 29992
43055,16768 21709 42445 2962 35221 44632 19677
43058,28204 49198 4317 432 39411 49079 21019 47516 11773
43171,7521 10114 18027 45636 47943 47209 5077 2855 9421 48559 25010 45123 14366 19894 18362 30718 2677
43273,32320 10753 27845 22825 38383 49235 49236 8277 44632 29370 27423 19678 3397
43287,38672 9124 28622 14096 35537 39190 33754 23005
43313,24964 28849 24852 47766 27695
43314,6656 30336 40706 5764 45066 17794 43154 17948 46886 25767 19240 27966 44359 26315 45007 42450 17758 24810 21227 11629 11520 11005
43349,38777 23835
43407,36929 14563 36550 47626 44987 44142 29487 12720 34194 23801 5785 13423
43444,32864 35321 41220 13646 36207
43464,14947
43529,49235 17326 35078
43531,38768 551
43668,7987 196 46149
43696,30553 29252
43714,30633
43783,3682 35619 23909 33772 3358 10751
43784,196 30696 40592 49683 24852 1463 16953 4347
43882,1241 21630
43894,4920 25146 25043 8174
43927,13176 5514 2732 15414
43943,None
43956,43352 8803
43967,9124 9224 5450 13712 12932 24852 30391 40761 9339 40604
44001,37067 27531 19057 3957 46969 27966
44007,47672 21616 49235 18027
44031,25340 37646 30391
44057,21386 19660 48642 4461
44098,None
44123,47788 12069 22025 3339 26604 7508 39928 22164 3295
44134,24712 8193 32650 38371 29307
44165,5450 42828 17044 24852 39964 4605
44176,39491 8006 46654 38293
44216,46720 46945 49474 17800 18963 24852 33109 16185 44570 4605 45886 35221
44269,44156 26221 24852 4605 23417
44357,4938
44378,3397
44379,None
44404,26384 35264 23919 47766 49
44436,28931 13776 18523 23047
44455,6277 39041 16900 27429 12481 33129 22474 41488 41719 169 33819 5189
44510,5539
44533,18370 16797 47766 6631
44559,44632 25890 20660 3397 45066
44712,27521 2433 3952 432 33043 21716 40725 10070 16759
44808,14999 15175
44811,11777 36389 47969 3849 5450 7503 210 24810 22825 44632 9913 42265 45066 42110
44877,5258 23662
44897,42803 20518
44951,39041 22754 23909 17505 45835 39551 8242 4577 37908 47841 20577 20955 27325 47877
45013,10851 47977 32747 33548 7533 41682
45029,39877 37511 37646 24852 47766 4605
45071,16953 14421
45074,48259 1160 554 41771 48370 46979 38837 48825 8475 36956 8637
45120,None
45139,26872 33198 45951
45188,46667 24852 31915
45219,34497 15684 1576 27662 45007 24852 43662 2361 4605 6046
45258,None
45309,24852
45342,40545 20011 9934
45351,8277
45383,19558
45389,14399 19051 19220 32566 46811 43967
45400,26288 27958
45430,40481 36086
45487,11182 41149 21137 5876 12341 24184 42585 1981
45527,15349
45553,None
45581,19660 33198 21903 2164 8087 43194 43101 2750
45591,13176 40199 30591
45605,46979
45670,33120 47044 47766 5479 7503 24852 21462 34012 20670
45708,27104 27521 28226 18465 39180 47626 28204 42736 28849 2611 17652 28373 47766 13176 34969 42110 33055
45821,None
46015,39481 41178 27027 2754
46057,14211 7781 4809 30795 27695 24852 5077 1463 24372 46906 21903
46073,23888 28993 12218 32429 15599
46163,35221
46238,44449 26604 32655 5077 44375 47672 25146
46290,12581 7175 32734 5449 47626 26165 47766 34969 46654
46304,13176 32989
46457,8736 13443 45603 46308 13774 22947 3957 36438 31352 28985 24668 41909
